year,prize_year,tournaments,prize_pct_total,profile_link
2006,3525.0,5,85.45,/players/4416-king-daniel-hutchinson
2006,3500.0,1,100.0,/players/2118-red-scorpio-ralph-geunhwa
2011,14.39,1,0.14,/players/35296-night-vaiko-vainola
2010,681.18,1,6.55,/players/35296-night-vaiko-vainola
2009,553.12,1,5.32,/players/35296-night-vaiko-vainola
2008,666.48,2,6.41,/players/35296-night-vaiko-vainola
2007,818.46,2,7.87,/players/35296-night-vaiko-vainola
2006,3495.85,4,33.63,/players/35296-night-vaiko-vainola
2005,4166.67,1,40.08,/players/35296-night-vaiko-vainola
2007,234.59,1,4.35,/players/40422-holz-tarvo-viira
2006,3495.85,4,64.77,/players/40422-holz-tarvo-viira
2005,1666.67,1,30.88,/players/40422-holz-tarvo-viira
2009,553.12,1,10.29,/players/40411-urtier-tore-trimpop
2008,278.97,1,5.19,/players/40411-urtier-tore-trimpop
2007,1048.42,3,19.5,/players/40411-urtier-tore-trimpop
2006,3495.85,4,65.02,/players/40411-urtier-tore-trimpop
2008,666.48,2,12.79,/players/19973-senji-nico-sinning
2007,1048.42,3,20.12,/players/19973-senji-nico-sinning
2006,3495.85,4,67.09,/players/19973-senji-nico-sinning
2006,3485.0,5,50.29,/players/2658-kmode-risasi-coffee
2005,1445.0,6,20.85,/players/2658-kmode-risasi-coffee
2004,1800.0,2,25.97,/players/2658-kmode-risasi-coffee
2001,200.0,1,2.89,/players/2658-kmode-risasi-coffee
2022,500.0,1,1.34,/players/1347-zacard-hwang-tae-min
2007,200.0,1,0.54,/players/1347-zacard-hwang-tae-min
2006,3400.05,5,9.11,/players/1347-zacard-hwang-tae-min
2005,16244.76,6,43.54,/players/1347-zacard-hwang-tae-min
2004,16798.43,8,45.03,/players/1347-zacard-hwang-tae-min
2002,165.8,2,0.44,/players/1347-zacard-hwang-tae-min
2006,3375.0,3,2.22,/players/1456-rocketboy-yang-meng
2005,16400.0,4,10.79,/players/1456-rocketboy-yang-meng
2004,129748.16,2,85.35,/players/1456-rocketboy-yang-meng
2002,2500.0,1,1.64,/players/1456-rocketboy-yang-meng
2015,2000.0,1,7.65,/players/1440-cl0ck-mark-mcgrail
2014,2060.0,4,7.88,/players/1440-cl0ck-mark-mcgrail
2013,1666.67,2,6.38,/players/1440-cl0ck-mark-mcgrail
2012,2666.67,1,10.2,/players/1440-cl0ck-mark-mcgrail
2008,1600.0,1,6.12,/players/1440-cl0ck-mark-mcgrail
2006,3350.0,3,12.81,/players/1440-cl0ck-mark-mcgrail
2005,1300.0,2,4.97,/players/1440-cl0ck-mark-mcgrail
2004,9000.0,2,34.43,/players/1440-cl0ck-mark-mcgrail
2003,2500.0,1,9.56,/players/1440-cl0ck-mark-mcgrail
2007,968.67,2,21.05,/players/6957-hunter-igor-sambolskyi
2006,3302.94,4,71.78,/players/6957-hunter-igor-sambolskyi
2005,329.7,2,7.17,/players/6957-hunter-igor-sambolskyi
2020,290.0,5,3.77,/players/2619-rotterdam-kevin-van-der-kooi
2019,1164.0,2,15.13,/players/2619-rotterdam-kevin-van-der-kooi
2017,863.92,2,11.23,/players/2619-rotterdam-kevin-van-der-kooi
2009,717.06,1,9.32,/players/2619-rotterdam-kevin-van-der-kooi
2008,288.31,1,3.75,/players/2619-rotterdam-kevin-van-der-kooi
2007,1132.66,2,14.72,/players/2619-rotterdam-kevin-van-der-kooi
2006,3237.16,3,42.08,/players/2619-rotterdam-kevin-van-der-kooi
2008,125.0,1,3.3,/players/11817-jini-lee-jin-sung
2007,122.15,1,3.22,/players/11817-jini-lee-jin-sung
2006,3188.12,1,84.08,/players/11817-jini-lee-jin-sung
2005,356.67,2,9.41,/players/11817-jini-lee-jin-sung
2009,125.99,2,2.21,/players/7671-tank-ruslan-abbiasov
2008,202.0,2,3.54,/players/7671-tank-ruslan-abbiasov
2007,2207.97,4,38.68,/players/7671-tank-ruslan-abbiasov
2006,3172.74,6,55.58,/players/7671-tank-ruslan-abbiasov
2017,1061.4,2,4.75,/players/2194-cloud-cha-jae-wook
2006,3161.78,3,14.14,/players/2194-cloud-cha-jae-wook
2005,17295.53,2,77.37,/players/2194-cloud-cha-jae-wook
2004,464.99,1,2.08,/players/2194-cloud-cha-jae-wook
2003,371.99,1,1.66,/players/2194-cloud-cha-jae-wook
2006,3125.0,1,8.87,/players/1455-gopher-fredrik-quick
2005,27224.54,2,77.27,/players/1455-gopher-fredrik-quick
2004,4200.0,1,11.92,/players/1455-gopher-fredrik-quick
2002,681.45,1,1.93,/players/1455-gopher-fredrik-quick
2019,13.85,1,0.27,/players/6249-desp-david-matthiasson
2006,3125.0,1,61.9,/players/6249-desp-david-matthiasson
2005,1572.39,2,31.15,/players/6249-desp-david-matthiasson
2003,337.0,1,6.68,/players/6249-desp-david-matthiasson
2006,3124.0,3,69.19,/players/55278-dazui-chen-xin
2005,1391.17,2,30.81,/players/55278-dazui-chen-xin
2006,3087.38,3,31.51,/players/2654-eduzin-eduardo-chagas
2005,1210.17,2,12.35,/players/2654-eduzin-eduardo-chagas
2004,3350.0,5,34.19,/players/2654-eduzin-eduardo-chagas
2003,1876.17,4,19.15,/players/2654-eduzin-eduardo-chagas
2002,274.84,2,2.8,/players/2654-eduzin-eduardo-chagas
2006,3086.42,6,29.57,/players/7928-400kg-evgeniy-gapchenko
2005,3060.86,7,29.32,/players/7928-400kg-evgeniy-gapchenko
2004,4266.56,8,40.87,/players/7928-400kg-evgeniy-gapchenko
2003,25.0,1,0.24,/players/7928-400kg-evgeniy-gapchenko
2008,2301.44,1,32.74,/players/1721-storm-kim-jae-woong
2007,1549.09,1,22.03,/players/1721-storm-kim-jae-woong
2006,3063.31,2,43.57,/players/1721-storm-kim-jae-woong
2005,116.67,1,1.66,/players/1721-storm-kim-jae-woong
2006,3000.0,1,100.0,/players/7933-quetz-
2006,2947.23,2,21.56,/players/1361-elakeduck-bjorn-odman
2005,10421.75,8,76.24,/players/1361-elakeduck-bjorn-odman
2004,300.0,1,2.19,/players/1361-elakeduck-bjorn-odman
2007,145.3,1,3.48,/players/4701-rwa-anders-svensson
2006,2939.63,5,70.38,/players/4701-rwa-anders-svensson
2005,810.41,2,19.4,/players/4701-rwa-anders-svensson
2004,281.72,1,6.74,/players/4701-rwa-anders-svensson
2006,2906.0,1,100.0,/players/104055-rabbit-wang-lei
2008,81.51,1,1.16,/players/2704-galahat-soren-eriksen
2006,2757.19,4,39.28,/players/2704-galahat-soren-eriksen
2005,4179.92,5,59.55,/players/2704-galahat-soren-eriksen
2007,542.73,2,6.25,/players/1723-giacomo-michael-hladik
2006,2738.0,3,31.53,/players/1723-giacomo-michael-hladik
2005,2107.82,2,24.28,/players/1723-giacomo-michael-hladik
2004,1709.77,2,19.69,/players/1723-giacomo-michael-hladik
2003,1584.5,2,18.25,/players/1723-giacomo-michael-hladik
2007,40.0,1,0.44,/players/7924-medic-roman-romanov
2006,2716.75,5,29.56,/players/7924-medic-roman-romanov
2005,1481.79,5,16.12,/players/7924-medic-roman-romanov
2004,3380.71,12,36.78,/players/7924-medic-roman-romanov
2003,1572.0,2,17.1,/players/7924-medic-roman-romanov
2008,0.0,1,0.0,/players/2257-daezang-park-dae-man
2006,2670.88,1,32.31,/players/2257-daezang-park-dae-man
2005,5594.29,1,67.69,/players/2257-daezang-park-dae-man
2007,1259.9,2,31.12,/players/7483-kf3-oyvind-magnestad
2006,2668.89,4,65.93,/players/7483-kf3-oyvind-magnestad
2005,119.1,1,2.94,/players/7483-kf3-oyvind-magnestad
2007,300.0,1,6.85,/players/5836-drew-andrew-morehead
2006,2660.0,5,60.73,/players/5836-drew-andrew-morehead
2005,1420.0,3,32.42,/players/5836-drew-andrew-morehead
2016,75.0,1,1.03,/players/2640-gaules-alexandre-chiqueta
2007,600.0,1,8.26,/players/2640-gaules-alexandre-chiqueta
2006,2655.49,3,36.57,/players/2640-gaules-alexandre-chiqueta
2005,1430.0,4,19.69,/players/2640-gaules-alexandre-chiqueta
2004,1700.0,3,23.41,/players/2640-gaules-alexandre-chiqueta
2003,611.07,2,8.42,/players/2640-gaules-alexandre-chiqueta
2002,189.7,2,2.61,/players/2640-gaules-alexandre-chiqueta
2006,2655.49,3,41.51,/players/2641-aliche-alexandre-donini
2005,1430.0,4,22.36,/players/2641-aliche-alexandre-donini
2004,1700.0,3,26.58,/players/2641-aliche-alexandre-donini
2003,611.07,2,9.55,/players/2641-aliche-alexandre-donini
2007,1065.13,1,16.31,/players/2203-yooi-han-seung-yup
2006,2614.04,1,40.03,/players/2203-yooi-han-seung-yup
2004,265.71,1,4.07,/players/2203-yooi-han-seung-yup
2003,2584.98,3,39.59,/players/2203-yooi-han-seung-yup
2016,389.82,2,4.11,/players/4220-mitsu-sandrine-avedissian
2015,380.42,1,4.01,/players/4220-mitsu-sandrine-avedissian
2014,340.7,1,3.59,/players/4220-mitsu-sandrine-avedissian
2013,512.9,1,5.4,/players/4220-mitsu-sandrine-avedissian
2012,74.3,1,0.78,/players/4220-mitsu-sandrine-avedissian
2011,1200.0,1,12.64,/players/4220-mitsu-sandrine-avedissian
2010,1494.12,4,15.74,/players/4220-mitsu-sandrine-avedissian
2008,1600.0,1,16.86,/players/4220-mitsu-sandrine-avedissian
2007,900.0,1,9.48,/players/4220-mitsu-sandrine-avedissian
2006,2600.0,1,27.39,/players/4220-mitsu-sandrine-avedissian
2006,2600.0,2,29.07,/players/3110-ryu-yong-hwan
2005,6000.0,1,67.09,/players/3110-ryu-yong-hwan
2004,342.9,2,3.83,/players/3110-ryu-yong-hwan
2013,512.9,1,6.12,/players/4221-ritta-anne-sophie-carasco
2012,74.3,1,0.89,/players/4221-ritta-anne-sophie-carasco
2011,1200.0,1,14.32,/players/4221-ritta-anne-sophie-carasco
2010,1494.12,4,17.83,/players/4221-ritta-anne-sophie-carasco
2008,1600.0,1,19.09,/players/4221-ritta-anne-sophie-carasco
2007,900.0,1,10.74,/players/4221-ritta-anne-sophie-carasco
2006,2600.0,1,31.02,/players/4221-ritta-anne-sophie-carasco
2012,74.3,1,0.94,/players/4217-biki-olivia-pontone
2011,1200.0,1,15.25,/players/4217-biki-olivia-pontone
2010,1494.12,4,18.99,/players/4217-biki-olivia-pontone
2008,1600.0,1,20.33,/players/4217-biki-olivia-pontone
2007,900.0,1,11.44,/players/4217-biki-olivia-pontone
2006,2600.0,1,33.04,/players/4217-biki-olivia-pontone
2020,10.0,1,0.2,/players/4218-diamond-sophie-goncalves
2008,1600.0,1,31.31,/players/4218-diamond-sophie-goncalves
2007,900.0,1,17.61,/players/4218-diamond-sophie-goncalves
2006,2600.0,1,50.88,/players/4218-diamond-sophie-goncalves
2013,512.9,1,10.88,/players/4219-izee-axelle-marie
2010,700.0,1,14.85,/players/4219-izee-axelle-marie
2007,900.0,1,19.1,/players/4219-izee-axelle-marie
2006,2600.0,1,55.17,/players/4219-izee-axelle-marie
2009,600.0,1,15.47,/players/7918-gogna-roman-davydov
2008,106.1,1,2.74,/players/7918-gogna-roman-davydov
2007,600.0,1,15.47,/players/7918-gogna-roman-davydov
2006,2572.64,2,66.33,/players/7918-gogna-roman-davydov
2006,2560.0,1,100.0,/players/103974-ducui-sen-cui
2006,2500.0,1,12.71,/players/1344-shortround-dennis-chan
2005,17175.0,7,87.29,/players/1344-shortround-dennis-chan
2006,2500.0,1,100.0,/players/33655-acidian-
2006,2500.0,1,100.0,/players/33658-maxfatal1ty-
2007,938.87,2,4.34,/players/1365-didi8-dimitar-aleksandrov
2006,2492.67,3,11.51,/players/1365-didi8-dimitar-aleksandrov
2005,5842.0,4,26.98,/players/1365-didi8-dimitar-aleksandrov
2004,244.0,1,1.13,/players/1365-didi8-dimitar-aleksandrov
2003,12133.97,3,56.04,/players/1365-didi8-dimitar-aleksandrov
2010,342.11,1,5.32,/players/6126-loomit-christoph-normann
2009,918.38,2,14.28,/players/6126-loomit-christoph-normann
2007,1194.14,2,18.57,/players/6126-loomit-christoph-normann
2006,2470.24,5,38.41,/players/6126-loomit-christoph-normann
2005,1505.63,3,23.41,/players/6126-loomit-christoph-normann
2006,2437.4,3,65.13,/players/8293-wudilele-zhongyuan-peng
2005,495.2,1,13.23,/players/8293-wudilele-zhongyuan-peng
2004,810.0,2,21.64,/players/8293-wudilele-zhongyuan-peng
2007,1111.49,3,23.09,/players/2541-get-ruben-hellberg
2006,2411.87,4,50.09,/players/2541-get-ruben-hellberg
2005,510.41,1,10.6,/players/2541-get-ruben-hellberg
2004,780.84,1,16.22,/players/2541-get-ruben-hellberg
2006,2405.15,3,3.53,/players/2145-ahl-michael-korduner
2005,7934.76,4,11.66,/players/2145-ahl-michael-korduner
2004,9712.25,6,14.27,/players/2145-ahl-michael-korduner
2003,34667.78,10,50.92,/players/2145-ahl-michael-korduner
2002,4671.0,4,6.86,/players/2145-ahl-michael-korduner
2001,8685.26,2,12.76,/players/2145-ahl-michael-korduner
2007,1746.86,3,42.44,/players/12117-fisch-julian-hobener
2006,2368.8,3,57.56,/players/12117-fisch-julian-hobener
2009,300.3,1,7.69,/players/9951-firat-madon
2007,721.84,2,18.48,/players/9951-firat-madon
2006,2337.3,3,59.83,/players/9951-firat-madon
2005,226.24,2,5.79,/players/9951-firat-madon
2004,321.09,2,8.22,/players/9951-firat-madon
2018,350.25,1,2.12,/players/2633-enemy-ahn-young-mo
2011,1085.2,2,6.55,/players/2633-enemy-ahn-young-mo
2008,1800.0,2,10.87,/players/2633-enemy-ahn-young-mo
2007,200.0,1,1.21,/players/2633-enemy-ahn-young-mo
2006,2300.0,3,13.89,/players/2633-enemy-ahn-young-mo
2005,7048.08,5,42.57,/players/2633-enemy-ahn-young-mo
2004,3771.8,2,22.78,/players/2633-enemy-ahn-young-mo
2011,91.9,1,0.57,/players/2634-mal-choi-beum-ho
2008,1800.0,2,11.24,/players/2634-mal-choi-beum-ho
2007,200.0,1,1.25,/players/2634-mal-choi-beum-ho
2006,2300.0,3,14.36,/players/2634-mal-choi-beum-ho
2005,7048.08,5,44.02,/players/2634-mal-choi-beum-ho
2004,4571.69,3,28.55,/players/2634-mal-choi-beum-ho
2008,1800.0,2,11.9,/players/2632-cliper-choi-min-woo
2007,200.0,1,1.32,/players/2632-cliper-choi-min-woo
2006,2300.0,3,15.21,/players/2632-cliper-choi-min-woo
2005,7048.08,5,46.61,/players/2632-cliper-choi-min-woo
2004,3771.8,2,24.95,/players/2632-cliper-choi-min-woo
2007,200.0,1,1.62,/players/2713-loki-song-myung-suk
2006,2300.0,3,18.66,/players/2713-loki-song-myung-suk
2005,6400.0,2,51.91,/players/2713-loki-song-myung-suk
2004,3428.91,1,27.81,/players/2713-loki-song-myung-suk
2010,139.34,1,5.71,/players/4700-frenz-fredrik-oskarsson
2006,2300.0,3,94.29,/players/4700-frenz-fredrik-oskarsson
2006,2250.0,3,58.44,/players/4440-mack-austin-davis
2005,1600.0,6,41.56,/players/4440-mack-austin-davis
2006,2250.0,8,68.44,/players/4431-rob-roberto-aldape
2005,1037.5,6,31.56,/players/4431-rob-roberto-aldape
2004,0.0,1,0.0,/players/4431-rob-roberto-aldape
2010,100.0,1,2.0,/players/5272-yxo-alexey-maletskyy
2009,87.79,2,1.75,/players/5272-yxo-alexey-maletskyy
2007,1088.58,5,21.74,/players/5272-yxo-alexey-maletskyy
2006,2168.07,10,43.3,/players/5272-yxo-alexey-maletskyy
2005,80.0,1,1.6,/players/5272-yxo-alexey-maletskyy
2004,389.42,8,7.78,/players/5272-yxo-alexey-maletskyy
2003,1092.81,8,21.83,/players/5272-yxo-alexey-maletskyy
2009,23.69,1,0.5,/players/7452-isna-alexander-zelenskyy
2008,1294.49,5,27.37,/players/7452-isna-alexander-zelenskyy
2007,1188.58,6,25.13,/players/7452-isna-alexander-zelenskyy
2006,2168.07,10,45.83,/players/7452-isna-alexander-zelenskyy
2005,50.0,1,1.06,/players/7452-isna-alexander-zelenskyy
2004,5.62,1,0.12,/players/7452-isna-alexander-zelenskyy
2008,202.0,2,4.55,/players/7672-dds-sergey-beybutov
2007,2094.51,4,47.23,/players/7672-dds-sergey-beybutov
2006,2138.33,3,48.22,/players/7672-dds-sergey-beybutov
2006,2116.07,3,14.41,/players/13813-davin-georgi
2005,12565.49,6,85.59,/players/13813-davin-georgi
2006,2114.73,1,100.0,/players/12616-luddeluff-ludvig-parsson
2006,2113.97,2,24.38,/players/2255-terato-park-jeong-gil
2005,2792.49,1,32.21,/players/2255-terato-park-jeong-gil
2004,3116.5,1,35.95,/players/2255-terato-park-jeong-gil
2003,646.85,2,7.46,/players/2255-terato-park-jeong-gil
2007,1719.01,2,6.9,/players/2392-kalbi4-alexander-gribov
2006,2100.08,4,8.43,/players/2392-kalbi4-alexander-gribov
2005,2695.95,6,10.82,/players/2392-kalbi4-alexander-gribov
2004,4927.55,10,19.77,/players/2392-kalbi4-alexander-gribov
2003,680.95,3,2.73,/players/2392-kalbi4-alexander-gribov
2002,10600.0,2,42.53,/players/2392-kalbi4-alexander-gribov
2001,2200.0,2,8.83,/players/2392-kalbi4-alexander-gribov
2006,2100.0,2,15.31,/players/2631-bebe-oh-jeong-tak
2005,7048.08,5,51.37,/players/2631-bebe-oh-jeong-tak
2004,4571.69,3,33.32,/players/2631-bebe-oh-jeong-tak
2009,300.3,1,8.47,/players/8545-torri-tormod-hetland
2008,200.19,1,5.64,/players/8545-torri-tormod-hetland
2007,946.45,2,26.68,/players/8545-torri-tormod-hetland
2006,2100.0,1,59.21,/players/8545-torri-tormod-hetland
2008,200.19,1,6.17,/players/8544-krapyl-thomas-berntsen-ovesen
2007,946.45,2,29.15,/players/8544-krapyl-thomas-berntsen-ovesen
2006,2100.0,1,64.68,/players/8544-krapyl-thomas-berntsen-ovesen
2006,2078.87,2,29.98,/players/4806-solido-youcef-riahi
2005,4855.47,5,70.02,/players/4806-solido-youcef-riahi
2006,2078.87,2,58.01,/players/2736-fnazze-per-hoglund
2005,503.74,1,14.06,/players/2736-fnazze-per-hoglund
2004,1001.28,4,27.94,/players/2736-fnazze-per-hoglund
2006,2076.98,2,13.09,/players/8609-lash-dennis-hoffmann
2005,4458.67,3,28.1,/players/8609-lash-dennis-hoffmann
2004,6283.5,5,39.61,/players/8609-lash-dennis-hoffmann
2003,3046.21,3,19.2,/players/8609-lash-dennis-hoffmann
2006,2076.01,3,30.9,/players/2662-oops-preben-josdal
2005,4641.96,7,69.1,/players/2662-oops-preben-josdal
2006,2053.87,3,100.0,/players/2081-daze-jens-bjork
2009,300.3,1,7.38,/players/7218-deffe-joel-hedin
2007,656.0,1,16.13,/players/7218-deffe-joel-hedin
2006,2042.2,2,50.21,/players/7218-deffe-joel-hedin
2005,999.42,2,24.57,/players/7218-deffe-joel-hedin
2004,69.46,1,1.71,/players/7218-deffe-joel-hedin
2006,2037.4,2,65.36,/players/59934-8di-wang-lin
2005,24.0,1,0.77,/players/59934-8di-wang-lin
2004,1056.0,2,33.87,/players/59934-8di-wang-lin
2018,726.6,1,23.32,/players/57574-akuma-liu-xichao
2007,256.0,1,8.22,/players/57574-akuma-liu-xichao
2006,2037.4,2,65.39,/players/57574-akuma-liu-xichao
2005,24.0,1,0.77,/players/57574-akuma-liu-xichao
2004,72.0,1,2.31,/players/57574-akuma-liu-xichao
2006,2037.4,2,100.0,/players/59936-guozhongwen-guo-zhongwen
2008,557.94,1,21.71,/players/40405-butchji-sebastian-kupke
2006,2012.5,2,78.29,/players/40405-butchji-sebastian-kupke
2007,200.0,1,5.3,/players/5831-frozen-yang-bin
2006,2011.0,4,53.29,/players/5831-frozen-yang-bin
2005,1490.5,2,39.5,/players/5831-frozen-yang-bin
2004,72.0,1,1.91,/players/5831-frozen-yang-bin
2007,696.53,2,10.15,/players/40418-r3vers-erko-selde
2006,2000.0,1,29.14,/players/40418-r3vers-erko-selde
2005,4166.67,1,60.71,/players/40418-r3vers-erko-selde
2006,2000.0,2,41.24,/players/4439-vash-matthew-parker
2005,2850.0,7,58.76,/players/4439-vash-matthew-parker
2015,0.0,1,0.0,/players/2878-bronson-tran
2014,46.0,1,1.1,/players/2878-bronson-tran
2013,781.0,1,18.71,/players/2878-bronson-tran
2011,347.0,2,8.31,/players/2878-bronson-tran
2007,1000.0,1,23.96,/players/2878-bronson-tran
2006,2000.0,1,47.92,/players/2878-bronson-tran
2006,2000.0,1,54.55,/players/40478-gazeta-risto-pillesson
2005,1666.67,1,45.45,/players/40478-gazeta-risto-pillesson
2017,584.0,1,22.6,/players/2889-suzuki-issei
2006,2000.0,1,77.4,/players/2889-suzuki-issei
2008,322.0,1,13.87,/players/2868-chunksta-alex-de-sousa
2006,2000.0,1,86.13,/players/2868-chunksta-alex-de-sousa
2007,291.83,1,12.73,/players/40449-darky-ramin-tahbaz
2006,2000.0,1,87.27,/players/40449-darky-ramin-tahbaz
2007,291.83,1,12.73,/players/40448-potter-michael-kantringer
2006,2000.0,1,87.27,/players/40448-potter-michael-kantringer
2010,24.44,1,1.21,/players/10057-rob-julien-gilles
2006,2000.0,1,98.79,/players/10057-rob-julien-gilles
2006,2000.0,1,100.0,/players/107526-711-mgh-andre-ricardo-kock
2006,2000.0,1,100.0,/players/7934-barbie-
2008,0.0,1,0.0,/players/20892-dove-song-ho-hyung
2006,2000.0,2,100.0,/players/20892-dove-song-ho-hyung
2006,2000.0,1,100.0,/players/2884-jason-nelson
2001,0.0,1,0.0,/players/2884-jason-nelson
1996,0.0,2,0.0,/players/2884-jason-nelson
2006,2000.0,1,100.0,/players/107527-mcclaine-christian-kather
2006,2000.0,1,100.0,/players/107528-riptor-wilfried-lamour
2008,153.37,1,3.83,/players/7152-bastian-fischer
2006,1985.83,3,49.63,/players/7152-bastian-fischer
2005,1501.63,3,37.53,/players/7152-bastian-fischer
2004,360.21,1,9.0,/players/7152-bastian-fischer
2009,111.99,1,3.52,/players/7494-ganseg-dmitriy-mazurik
2008,405.75,3,12.74,/players/7494-ganseg-dmitriy-mazurik
2007,731.11,2,22.96,/players/7494-ganseg-dmitriy-mazurik
2006,1935.64,7,60.78,/players/7494-ganseg-dmitriy-mazurik
2008,405.75,3,12.95,/players/6950-hazard-dmitry-kalmykov
2007,731.11,2,23.33,/players/6950-hazard-dmitry-kalmykov
2006,1935.64,7,61.77,/players/6950-hazard-dmitry-kalmykov
2005,61.29,2,1.96,/players/6950-hazard-dmitry-kalmykov
2007,611.11,1,23.5,/players/6949-water-petr-bartagov
2006,1935.64,7,74.45,/players/6949-water-petr-bartagov
2005,53.17,2,2.05,/players/6949-water-petr-bartagov
2007,1414.2,3,6.55,/players/2395-rado-anton-kapitanov
2006,1916.75,4,8.88,/players/2395-rado-anton-kapitanov
2005,2156.68,5,9.99,/players/2395-rado-anton-kapitanov
2004,4841.62,9,22.42,/players/2395-rado-anton-kapitanov
2003,663.02,4,3.07,/players/2395-rado-anton-kapitanov
2002,10600.0,2,49.09,/players/2395-rado-anton-kapitanov
2006,1911.44,3,100.0,/players/7217-sonnel-michel-heinonen
2006,1900.0,1,48.72,/players/2119-day9-sean-plott
2005,2000.0,1,51.28,/players/2119-day9-sean-plott
2007,721.84,2,13.12,/players/8535-raven-william-trulssen
2006,1880.4,2,34.18,/players/8535-raven-william-trulssen
2005,2680.54,6,48.72,/players/8535-raven-william-trulssen
2004,218.97,2,3.98,/players/8535-raven-william-trulssen
2012,990.0,6,18.2,/players/1242-axslav-nick-ranish
2011,2524.29,8,46.41,/players/1242-axslav-nick-ranish
